D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_09_375.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_09_375.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_09_375.jpg, 0, 0, 0, 7.88801E-05
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_09_491.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_09_491.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_09_491.jpg, 0, 0, 0, 7.810586E-05
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_09_596.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_09_596.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_09_596.jpg, 0, 0, 0, 7.856287E-05
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_09_697.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_09_697.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_09_697.jpg, 0, 0, 0, 7.806966E-05
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_09_802.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_09_802.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_09_802.jpg, 0, 0, 0, 7.79074E-05
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_09_908.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_09_908.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_09_908.jpg, 0, 0, 0, 7.96215E-05
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_015.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_015.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_015.jpg, 0, 0, 0, 7.910377E-05
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_125.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_125.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_125.jpg, 0, 0, 0, 7.812351E-05
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_232.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_232.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_232.jpg, 0, 0.3222843, 0, 0.2524747
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_341.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_341.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_341.jpg, 0, 0.6474042, 0, 0.8391468
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_448.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_448.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_448.jpg, 0, 0.9680652, 0, 2.008114
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_556.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_556.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_556.jpg, 0, 1, 0, 3.181182
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_667.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_667.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_667.jpg, -0.0542712, 1, 0, 4.353194
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_774.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_774.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_774.jpg, -0.4233435, 1, 0, 5.714505
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_883.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_883.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_883.jpg, -0.2649288, 1, 0, 6.848912
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_10_992.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_10_992.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_10_992.jpg, 0, 1, 0, 8.207047
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_11_100.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_11_100.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_11_100.jpg, 0, 1, 0, 9.330758
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_11_210.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_11_210.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_11_210.jpg, 0, 1, 0, 10.66608
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_11_315.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_11_315.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_11_315.jpg, -0.0486063, 1, 0, 11.60291
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_11_430.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_11_430.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_11_430.jpg, -0.3890898, 1, 0, 12.85912
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_11_538.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_11_538.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_11_538.jpg, -0.2441514, 1, 0, 14.16187
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_11_644.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_11_644.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_11_644.jpg, -0.5214816, 1, 0, 15.01284
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_11_753.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_11_753.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_11_753.jpg, -0.5152612, 1, 0, 16.1968
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_11_862.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_11_862.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_11_862.jpg, -0.1870789, 1, 0, 17.29501
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_11_969.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_11_969.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_11_969.jpg, 0, 1, 0, 18.51128
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_12_076.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_12_076.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_12_076.jpg, 0, 1, 0, 19.53973
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_12_192.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_12_192.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_12_192.jpg, 0, 1, 0, 20.75336
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_12_297.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_12_297.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_12_297.jpg, 0, 1, 0, 21.74626
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_12_408.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_12_408.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_12_408.jpg, 0, 1, 0, 22.93502
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_12_515.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_12_515.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_12_515.jpg, -0.3209805, 1, 0, 23.85998
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_12_623.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_12_623.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_12_623.jpg, -0.2474121, 1, 0, 24.72619
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_12_730.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_12_730.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_12_730.jpg, 0, 1, 0, 25.87169
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_12_839.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_12_839.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_12_839.jpg, 0, 1, 0, 26.81527
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_12_947.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_12_947.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_12_947.jpg, 0, 1, 0, 27.75331
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_13_054.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_13_054.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_13_054.jpg, 0, 1, 0, 28.86715
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_13_161.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_13_161.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_13_161.jpg, -0.2364315, 1, 0, 29.76465
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_13_263.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_13_263.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_13_263.jpg, -0.2390292, 1, 0, 30.18535
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_13_367.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_13_367.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_13_367.jpg, -0.09160259, 1, 0, 30.1897
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_13_477.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_13_477.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_13_477.jpg, -0.2491839, 1, 0, 30.18744
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_13_587.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_13_587.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_13_587.jpg, -0.2845368, 1, 0, 30.18288
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_13_695.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_13_695.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_13_695.jpg, -0.2399145, 1, 0, 30.19147
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_13_802.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_13_802.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_13_802.jpg, 0, 1, 0, 30.18717
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_13_914.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_13_914.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_13_914.jpg, 0, 1, 0, 30.1894
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_14_018.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_14_018.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_14_018.jpg, 0, 1, 0, 30.19034
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_14_127.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_14_127.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_14_127.jpg, 0, 1, 0, 30.18943
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_14_232.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_14_232.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_14_232.jpg, 0, 0.9474784, 0, 30.19032
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_14_343.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_14_343.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_14_343.jpg, 0, 0.6160999, 0, 30.11476
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_14_449.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_14_449.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_14_449.jpg, -0.3221304, 0.2939695, 0, 29.99455
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_14_561.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_14_561.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_14_561.jpg, -0.5545599, 0, 0, 29.65477
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_14_666.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_14_666.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_14_666.jpg, -0.2806138, 0, 0, 29.3039
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_14_779.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_14_779.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_14_779.jpg, 0, 0, 0, 28.94554
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_14_894.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_14_894.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_14_894.jpg, 0, 0, 0, 28.5911
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_005.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_005.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_005.jpg, 0, 0.2129277, 0, 28.35415
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_118.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_118.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_118.jpg, 0, 0.07421131, 0, 28.35577
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_227.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_227.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_227.jpg, 0, 0, 0, 28.08094
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_338.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_338.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_338.jpg, 0, 0, 0, 27.74276
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_447.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_447.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_447.jpg, 0, 0, 0, 27.46419
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_559.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_559.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_559.jpg, 0, 0, 0, 27.13353
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_667.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_667.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_667.jpg, 0, 0, 0, 26.8611
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_779.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_779.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_779.jpg, 0, 0, 0, 26.53773
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_891.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_891.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_891.jpg, 0, 0, 0.0568068, 26.21827
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_15_999.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_15_999.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_15_999.jpg, 0, 0, 0.0568068, 24.13862
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_16_100.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_16_100.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_16_100.jpg, 0, 0, 0.3608265, 22.43687
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_16_213.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_16_213.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_16_213.jpg, 0, 0, 0.02465275, 20.42815
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_16_324.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_16_324.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_16_324.jpg, 0, 0.09894361, 0, 19.38449
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_16_433.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_16_433.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_16_433.jpg, 0, 0.4307271, 0, 19.59642
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_16_542.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_16_542.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_16_542.jpg, 0, 0.7540708, 0, 20.08551
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_16_650.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_16_650.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_16_650.jpg, -0.1038633, 1, 0, 21.17052
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_16_759.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_16_759.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_16_759.jpg, -0.3096153, 1, 0, 22.12129
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_16_869.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_16_869.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_16_869.jpg, 0, 1, 0, 23.2868
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_16_981.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_16_981.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_16_981.jpg, 0, 1, 0, 24.2513
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_17_088.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_17_088.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_17_088.jpg, 0, 1, 0, 25.40757
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_17_203.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_17_203.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_17_203.jpg, 0, 1, 0, 26.36041
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_17_313.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_17_313.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_17_313.jpg, -0.0528708, 1, 0, 27.4905
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_17_423.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_17_423.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_17_423.jpg, -0.3371082, 1, 0, 28.3528
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_17_530.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_17_530.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_17_530.jpg, -0.2410128, 1, 0, 29.33998
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_17_642.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_17_642.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_17_642.jpg, 0, 1, 0, 30.18311
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_17_756.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_17_756.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_17_756.jpg, 0, 1, 0, 30.19028
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_17_867.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_17_867.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_17_867.jpg, 0, 1, 0, 30.19025
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_17_979.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_17_979.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_17_979.jpg, 0, 1, 0, 30.1902
D:\AIWorkshop\simulator-windows-64\IMG\center_2025_03_26_12_27_18_096.jpg, D:\AIWorkshop\simulator-windows-64\IMG\left_2025_03_26_12_27_18_096.jpg, D:\AIWorkshop\simulator-windows-64\IMG\right_2025_03_26_12_27_18_096.jpg, 0, 1, 0, 30.19031
